"ID","JC_English_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","TIPI_Extra_PCG_W2","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Open_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_English_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_English_Standardized","LC_English_Standardized"
3185000,8,30,30,85,5,6,1,1.5,5,4,6,3,0,0,1,1,37,23,0,5,4.5,5,3.5,4.5,4,4,5,1,0,0,1,1,-2.05468841978774,-0.548263406463833
3194000,12,80,80,103,5,3.5,1,2.5,4.5,4,4,2,0,0,1,1,85,19,4,11,6,6.5,5,6.5,6.5,4,4,1,0,0,0,1,1.48210808315657,1.15540466455747
3217000,10,80,75,117,3.5,7,5.5,7,5.5,4,4,3,0,0,1,1,0,22,2,11,6.5,7,5,7,5.5,4,3,2,0,0,1,1,-0.286290168315587,-1.86150754454275
3222000,10,75,65,103,1.5,7,1.5,1.5,1.5,3,5,5,0,0,0,1,30,22,3,6,3.5,6.5,2,7,5,3,5,3,0,0,0,1,-0.286290168315587,-0.796715000154439
3246000,10,55,30,107,6,5,6.5,1.5,3.5,5,5,4,0,0,1,1,40,22,3,6,4,4,7,6.5,5,5,5,2,0,0,1,1,-0.286290168315587,-0.441784152025001
3250000,8,80,55,110,6,4,1.5,0.5,2,4,3,4,0,0,1,1,71,10,3,11,6,6,3,4,6,4,3,3,0,0,1,1,-2.05468841978774,0.658501477176257
3253000,11,60,45,140,1.5,7,1.5,6,4,6,4,4,0,0,0,1,46,15,1,13,1,6.5,6,6,5,6,4,4,0,0,0,1,0.59790895742049,-0.228825643147338
3254000,10,90,50,103,7,7,1.5,3.5,3,5,5,4,0,0,0,1,45,25,3,12,4.5,5.5,6.5,6,6,5,5,3,0,0,0,1,-0.286290168315587,-0.264318727960282
3292000,11,30,45,114,3,5.5,1.5,5,3.5,4,2,4,0,0,1,1,45,22,2,6,7,5.5,5,7,5.5,4,2,3,0,0,1,1,0.59790895742049,-0.264318727960282
3298000,9,40,60,89,3,3.5,2,4.5,5.5,3,2,2,0,0,1,1,0,19,4,5,3,6.5,3.5,6,4.5,3,2,2,0,0,1,1,-1.17048929405166,-1.86150754454275
3303000,11,90,90,114,4,3.5,2.5,4,6.5,6,6,3,0,0,0,1,95,34,4,16,2.5,3.5,4,4.5,4.5,6,6,1,0,0,0,1,0.59790895742049,1.51033551268691
3304000,10,70,75,114,5,3.5,7,1.5,7,4,4,1,0,0,0,1,95,14,4,9,5,6,5,6,6.5,4,4,3,0,0,0,1,-0.286290168315587,1.51033551268691
3311000,11,55,80,129,4.5,4,7,1.5,4.5,5,3,3,0,0,0,1,91,30,4,9,5,3.5,7,5,3.5,6,3,4,0,1,0,1,0.59790895742049,1.36836317343513
3316000,10,50,45,114,3,7,6.5,7,3.5,4,6,4,0,0,1,1,25,16,1,5,7,6.5,5,7,7,4,5,4,0,0,1,1,-0.286290168315587,-0.974180424219159
3317000,10,85,5,114,2.5,1.5,4.5,2.5,3,3,3,2,0,0,0,1,20,10,1,11,3.5,6.5,7,6.5,7,3,3,2,0,0,0,1,-0.286290168315587,-1.15164584828388
3324000,11,100,90,129,3,4.5,4.5,0.5,7,2,2,1,0,0,1,1,91,16,3,12,3,5,5,4,6.5,2,2,5,0,0,1,1,0.59790895742049,1.36836317343513
3327000,9,80,75,114,2.5,5,0.5,5.5,4,6,6,3,0,0,1,1,75,28,4,8,4,6.5,4,6,4.5,5,6,5,0,0,1,1,-1.17048929405166,0.800473816428032
3328000,10,35,35,103,7,5,4.5,1.5,6.5,2,3,1,0,0,1,1,45,13,3,6,4.5,5,4.5,6,6,2,3,1,0,0,1,1,-0.286290168315587,-0.264318727960282
3329000,12,70,50,121,6.5,6.5,6.5,7,6,5,5,4,0,0,1,1,80,23,3,6,6.5,7,7,7,6.5,5,6,2,0,0,1,1,1.48210808315657,0.977939240492751
3333000,9,75,60,135,3,3.5,1.5,2.5,4,2,2,2,0,0,1,1,20,17,2,13,3,5.5,4,3.5,5.5,2,2,4,0,0,1,1,-1.17048929405166,-1.15164584828388
3344000,10,55,60,103,0.5,1.5,1,6.5,5.5,4,6,5,0,1,0,1,35,18,2,7,4,6.5,6,7,4.5,6,6,4,0,1,0,1,-0.286290168315587,-0.61924957608972
3345000,11,85,85,128,7,3,7,7,6.5,4,5,5,0,0,0,1,100,30,3,14,5.5,5.5,6,6.5,6,3,5,5,0,0,0,1,0.59790895742049,1.68780093675163
3348000,10,60,70,114,2.5,7,3,3,4,3,5,3,0,0,0,1,95,10,4,8,2,6.5,6.5,5.5,6,3,5,2,0,0,0,1,-0.286290168315587,1.51033551268691
3352000,11,40,70,124,1.5,3.5,7,7,6,6,6,5,0,0,0,1,95,13,3,5,3.5,6,7,6.5,3.5,6,6,3,0,0,0,1,0.59790895742049,1.51033551268691
3353000,10,55,45,110,1.5,7,5,7,3,2,3,1,0,0,0,1,15,20,3,10,1,7,4,3,5,1,1,2,0,0,0,1,-0.286290168315587,-1.3291112723486
3354000,10,25,65,107,3.5,3.5,1.5,3.5,3,3,3,3,0,0,1,1,37,19,4,9,5.5,6.5,7,7,3.5,3,3,4,0,0,1,1,-0.286290168315587,-0.548263406463833
3357000,10,90,45,99,1.5,3.5,5,3.5,3,5,5,4,0,0,0,1,35,30,2,12,3,6,3,6,6,4,5,2,0,0,0,1,-0.286290168315587,-0.61924957608972
3377000,7,40,20,97,1,3.5,6,5,3.5,5,5,3,0,0,1,1,30,18,1,10,4,6.5,4.5,6.5,6,5,5,3,0,0,1,1,-2.93888754552382,-0.796715000154439
3407000,10,60,75,124,5,7,7,6,5.5,3,3,1,0,0,0,1,80,16,2,7,4,4.5,7,6.5,4.5,3,3,3,0,0,0,1,-0.286290168315587,0.977939240492751
3422000,11,80,55,110,3,5.5,1.5,3,3,3,2,2,0,0,1,1,15,30,3,10,4,3,6,6.5,6,2,2,1,0,0,1,1,0.59790895742049,-1.3291112723486
3425000,8,35,20,95,3.5,7,7,3.5,3,6,3,1,0,0,1,1,20,17,0,11,6,3.5,4.5,6,5.5,6,3,1,0,0,1,1,-2.05468841978774,-1.15164584828388
3446000,7,65,90,117,1.5,6.5,7,7,4,3,2,3,0,0,1,1,95,20,3,12,1.5,6.5,5,5.5,5,3,2,1,1,0,1,1,-2.93888754552382,1.51033551268691
3448000,9,40,65,99,5,5,6,7,7,4,2,1,0,0,1,1,70,20,3,8,3.5,6,6,6,5,4,2,1,0,0,1,1,-1.17048929405166,0.623008392363313
3456000,11,35,50,107,6,4.5,5.5,6.5,5.5,4,6,4,0,0,0,1,91,21,3,5,6.5,3,6,5.5,6,4,6,4,0,0,0,1,0.59790895742049,1.36836317343513
3458000,11,75,50,131,1,5,4,2.5,7,6,6,4,0,0,0,1,35,20,4,5,6.5,5.5,4,4.5,7,6,6,5,0,0,0,1,0.59790895742049,-0.61924957608972
3464000,10,40,40,110,3,7,3.5,3.5,6,4,3,1,0,0,1,1,95,10,2,7,4,7,6.5,7,7,4,3,2,0,0,1,1,-0.286290168315587,1.51033551268691
3472000,10,85,20,121,4,7,3,4.5,3,3,3,1,0,0,0,1,46,19,1,9,2,7,4,4.5,6,3,3,4,0,0,0,1,-0.286290168315587,-0.228825643147338
3473000,11,85,50,107,1,7,5,1.5,2,4,2,4,0,0,0,1,90,18,2,8,3,6.5,7,7,4.5,4,2,5,0,0,0,1,0.59790895742049,1.33287008862219
3474000,11,55,50,95,2,7,3.5,7,7,3,4,2,0,0,0,1,46,17,2,9,3,7,7,6.5,7,3,3,3,0,0,0,1,0.59790895742049,-0.228825643147338
3479000,10,80,40,117,5,4.5,2.5,3,5.5,5,4,2,0,0,0,1,35,35,3,9,4,4.5,3.5,3,5.5,5,3,3,0,0,0,1,-0.286290168315587,-0.61924957608972
3486000,9,50,45,129,5.5,4.5,4.5,3,7,3,6,4,0,0,1,1,28,15,3,8,7,5,5,6.5,7,3,5,5,0,0,1,1,-1.17048929405166,-0.867701169780327
3497000,11,95,75,117,5.5,4,3.5,4.5,3,4,3,3,0,0,1,1,50,27,4,13,6,4,5,3,5.5,4,3,1,0,0,0,1,0.59790895742049,-0.0868533038955631
3499000,10,70,75,124,4,5,3.5,3.5,2.5,3,4,4,0,0,0,1,95,20,3,7,3,4,5,5.5,4.5,3,4,4,0,0,0,1,-0.286290168315587,1.51033551268691
3501000,11,65,85,124,3.5,3,1,3,4,3,2,4,0,0,0,1,81,23,4,5,3,6.5,2.5,6,2.5,3,2,4,0,0,0,1,0.59790895742049,1.0134323253057
3512000,8,55,55,114,2.5,3.5,4,6,5,6,3,4,0,0,1,1,50,28,4,8,3,6.5,5.5,5.5,5,6,3,3,0,0,1,1,-2.05468841978774,-0.0868533038955631
3523000,11,55,55,121,0.5,7,7,5,5.5,5,3,3,0,0,0,1,75,21,3,7,4.5,4.5,5,5,6,4,3,4,0,0,0,1,0.59790895742049,0.800473816428032
3534000,10,15,40,117,5.5,7,7,5.5,1,4,2,3,0,0,1,1,45,15,0,2,6.5,7,7,6.5,4.5,3,2,3,0,0,1,1,-0.286290168315587,-0.264318727960282
3541000,11,85,60,110,3,3.5,5,3,2,6,5,5,0,0,0,1,85,13,4,11,2,6,5.5,5,5,6,5,5,0,0,0,1,0.59790895742049,1.15540466455747
3549000,11,65,40,110,6.5,6.5,1.5,4,3.5,4,3,3,0,0,0,1,28,19,1,7,6,7,6.5,6,6,4,5,4,0,0,0,1,0.59790895742049,-0.867701169780327
3558000,10,65,45,110,1,7,7,5,2.5,4,2,3,0,0,1,1,45,26,4,9,4,5,7,7,5,4,2,2,0,0,1,1,-0.286290168315587,-0.264318727960282
3564000,11,70,65,121,1.5,6,3.5,3.5,2.5,3,4,2,1,0,1,1,50,28,3,6,6,6.5,3.5,3.5,6,3,4,3,1,0,1,1,0.59790895742049,-0.0868533038955631
3576000,9,70,65,121,2,5,4,2.5,6,5,6,4,0,0,1,1,28,27,2,11,5,6,3.5,4,6,5,6,3,0,0,1,1,-1.17048929405166,-0.867701169780327
3584000,9,45,65,99,5,5,5,3.5,5,4,2,1,0,0,0,1,45,25,3,10,5.5,4,4.5,4.5,6,4,2,2,0,0,0,1,-1.17048929405166,-0.264318727960282
3585000,11,90,45,117,2.5,6,5,5.5,5,6,5,4,0,0,1,1,46,23,3,14,6.5,7,7,7,6.5,6,5,4,0,0,1,1,0.59790895742049,-0.228825643147338
3586000,10,80,60,99,1,1.5,3.5,3.5,1,3,3,2,1,0,1,1,20,30,3,9,2.5,6.5,7,7,6.5,3,3,3,1,0,1,1,-0.286290168315587,-1.15164584828388
3596000,10,45,65,107,3,5,3.5,5,3,4,5,1,0,0,0,1,45,22,2,6,5,6,4,3,5.5,4,5,2,0,0,0,1,-0.286290168315587,-0.264318727960282
3597000,10,55,60,129,3,2.5,3,5,3,5,3,3,0,0,0,1,60,20,4,4,6,4.5,5.5,5,6,4,3,3,0,0,0,1,-0.286290168315587,0.268077544233875
3599000,10,60,70,117,3,7,4.5,7,3,5,2,1,0,0,1,1,56,18,4,8,7,4,5,7,4.5,4,2,1,0,0,1,1,-0.286290168315587,0.1261052049821
3608000,12,95,90,121,3.5,3.5,3.5,3.5,3.5,5,4,4,0,0,0,1,70,27,2,17,4.5,6.5,5,4,7,5,4,2,0,0,0,1,1.48210808315657,0.623008392363313
3614000,12,85,80,145,1.5,7,7,6.5,3.5,3,2,2,0,0,0,1,95,20,4,8,4.5,7,7,7,6,3,2,3,0,0,0,1,1.48210808315657,1.51033551268691
3616000,10,70,90,121,4.5,6.5,7,7,7,5,6,4,0,0,0,1,95,18,4,7,4,4.5,6,6,5,5,6,4,0,0,0,1,-0.286290168315587,1.51033551268691
3619000,8,65,90,117,3.5,1,0.5,6,3.5,6,5,5,0,1,0,1,81,29,4,7,6,3,1.5,3.5,5.5,5,5,5,0,0,0,1,-2.05468841978774,1.0134323253057
3620000,11,75,65,121,1.5,7,7,7,4,4,4,3,0,0,1,1,90,32,4,8,4.5,6,6.5,4.5,5,4,4,3,0,0,1,1,0.59790895742049,1.33287008862219
3621000,12,85,95,161,7,7,7,7,7,5,6,5,0,1,0,1,91,31,4,11,7,7,7,7,4.5,5,6,5,0,1,0,1,1.48210808315657,1.36836317343513
3623000,9,60,50,95,7,7,0.5,4.5,5,4,6,5,0,1,0,1,90,22,1,9,7,5.5,4.5,6.5,6,4,6,5,0,1,0,1,-1.17048929405166,1.33287008862219
3625000,10,90,25,110,2,3.5,2,3.5,2,6,4,4,0,0,1,1,28,29,3,13,4.5,6.5,6.5,6,5,6,4,4,0,0,1,1,-0.286290168315587,-0.867701169780327
3626000,7,45,50,114,4,5,7,5,3,4,4,1,0,0,1,1,25,15,1,5,3,6.5,5.5,4.5,4,3,3,1,0,0,1,1,-2.93888754552382,-0.974180424219159
3635000,9,85,70,121,3.5,3,1.5,3.5,4,6,3,4,0,0,0,1,15,20,3,8,6.5,5.5,4,6,4.5,6,3,5,0,0,0,1,-1.17048929405166,-1.3291112723486
3643000,11,25,50,161,6,4,6,2.5,2.5,5,3,2,0,0,0,1,50,21,2,6,4.5,6,7,5.5,6,5,2,2,0,0,0,1,0.59790895742049,-0.0868533038955631
3644000,11,75,60,99,2,1.5,5,1,2.5,3,3,2,0,0,1,1,50,13,3,8,7,7,5,6.5,7,3,3,2,0,0,1,1,0.59790895742049,-0.0868533038955631
3648000,10,50,85,114,6.5,4,2,5.5,2.5,3,3,3,0,0,1,1,45,22,4,7,6.5,7,5.5,7,5,3,3,3,0,0,1,1,-0.286290168315587,-0.264318727960282
3669000,9,40,55,117,1,3.5,3,1,4,4,4,2,0,0,0,1,20,24,2,8,1,7,6.5,1,1,4,4,3,0,0,0,1,-1.17048929405166,-1.15164584828388
3678000,11,85,85,140,1,7,4,1.5,6,6,4,1,0,0,1,1,95,16,3,14,3.5,6.5,5,5.5,5.5,6,4,5,0,0,0,1,0.59790895742049,1.51033551268691
3680000,9,65,70,124,7,3.5,4,6,7,5,3,3,0,0,1,1,45,19,3,9,4.5,6,4.5,3,6,5,3,4,0,0,1,1,-1.17048929405166,-0.264318727960282
3701000,10,35,55,114,1.5,1.5,3.5,1,3,3,6,3,0,0,1,1,46,27,2,7,1,6.5,6,4.5,6.5,3,6,2,0,0,1,1,-0.286290168315587,-0.228825643147338
3706000,9,65,50,135,4,5,5,5,6.5,2,3,1,0,0,1,1,15,20,3,9,2.5,5,2,5,5,2,3,2,0,0,1,1,-1.17048929405166,-1.3291112723486
3711000,10,65,90,114,3,4.5,1.5,2.5,3.5,5,4,2,0,0,0,1,37,20,3,4,3,4.5,5,3,5.5,5,4,5,0,0,0,1,-0.286290168315587,-0.548263406463833
3712000,10,85,40,107,1.5,7,2.5,0.5,4.5,3,3,2,0,0,1,1,90,17,2,7,3.5,7,5.5,3.5,4.5,3,3,2,0,0,1,1,-0.286290168315587,1.33287008862219
3731000,10,65,50,110,4,5,5,4,1.5,3,3,1,0,0,0,1,40,20,2,11,3,6,6.5,5,5.5,3,3,4,0,0,0,1,-0.286290168315587,-0.441784152025001
3740000,9,30,55,114,4.5,7,1.5,6,4,2,2,1,1,0,0,1,37,22,2,9,3,7,1.5,4,7,2,2,1,1,0,0,1,-1.17048929405166,-0.548263406463833
3743000,10,70,85,129,1.5,7,1.5,2.5,6.5,3,3,3,0,0,0,1,37,21,4,5,3,6.5,3.5,6.5,4,3,3,3,0,0,0,1,-0.286290168315587,-0.548263406463833
3749000,12,95,90,110,3,7,1.5,7,3,5,3,4,0,0,0,1,91,28,1,8,6,6.5,4.5,6,6.5,5,3,4,0,0,0,1,1.48210808315657,1.36836317343513
3758000,11,95,75,129,5,4,2.5,2,7,6,6,5,0,1,0,1,37,24,2,15,4,6,4.5,7,7,6,5,4,0,1,0,1,0.59790895742049,-0.548263406463833
3763000,11,50,55,95,6.5,1,1,1.5,3,3,2,4,0,0,0,1,28,18,2,6,5.5,4,4,3,5.5,3,2,4,0,0,0,1,0.59790895742049,-0.867701169780327
3765000,10,65,30,129,3.5,7,4.5,3,7,3,5,2,0,0,0,1,90,30,4,11,4.5,7,5,6,5,3,5,3,0,1,1,1,-0.286290168315587,1.33287008862219
3766000,10,95,80,129,5,7,5,7,6,5,5,5,0,0,1,1,50,23,4,17,3.5,6.5,4.5,5.5,3,5,5,5,0,0,1,1,-0.286290168315587,-0.0868533038955631
3769000,10,95,70,107,3.5,2,5.5,4,4.5,3,5,4,0,0,1,1,95,13,3,15,2,6,5,5,3.5,3,6,3,0,0,1,1,-0.286290168315587,1.51033551268691
3777000,10,75,80,135,7,7,7,7,7,3,2,2,0,0,1,1,37,27,2,9,4.5,5.5,5,4.5,4.5,3,2,3,0,0,1,1,-0.286290168315587,-0.548263406463833
3786000,11,70,15,103,1,3,2.5,1.5,3.5,3,5,1,0,0,0,1,35,21,2,5,4.5,4.5,3.5,6.5,7,3,4,4,0,1,0,1,0.59790895742049,-0.61924957608972
3793000,9,60,100,110,3.5,2,7,3.5,6.5,5,5,3,0,0,0,1,91,18,4,4,6.5,6.5,5,6.5,6,5,6,4,0,0,0,1,-1.17048929405166,1.36836317343513
3817000,12,80,95,124,6.5,3.5,7,7,6.5,3,4,4,0,0,1,1,81,21,3,10,6.5,6,7,6.5,5,3,4,5,0,0,1,1,1.48210808315657,1.0134323253057
3819000,11,85,60,114,7,7,7,6.5,6.5,4,6,4,0,0,0,1,91,16,2,10,4.5,7,7,5,6,4,5,5,0,0,0,1,0.59790895742049,1.36836317343513
3835000,11,60,45,117,4,4,2.5,3,4.5,5,5,3,0,0,0,1,56,29,2,11,4.5,5,4.5,3,6,5,6,4,0,0,0,1,0.59790895742049,0.1261052049821
3838000,10,55,20,124,3,5,1.5,2.5,6.5,3,4,1,0,0,1,1,28,23,1,5,2.5,6.5,5,5.5,3.5,3,4,2,0,0,1,1,-0.286290168315587,-0.867701169780327
3854000,11,70,40,107,3.5,6,5,5.5,7,4,3,3,0,0,1,1,46,23,1,11,6.5,7,5,7,7,4,3,3,0,0,1,1,0.59790895742049,-0.228825643147338
3856000,11,80,85,95,7,7,3,7,6.5,4,4,3,0,0,1,1,85,22,3,11,6,7,6.5,6,6.5,4,4,3,0,0,1,1,0.59790895742049,1.15540466455747
3866000,10,70,80,117,6.5,7,3.5,6.5,7,6,5,4,0,0,1,1,91,22,4,9,7,7,5,7,6.5,6,5,5,0,0,1,1,-0.286290168315587,1.36836317343513
3868000,12,55,65,124,3.5,3.5,7,7,6,6,3,3,1,0,1,1,91,22,3,12,4,7,7,7,4.5,6,3,3,1,0,1,1,1.48210808315657,1.36836317343513
3871000,9,45,40,99,7,5,7,7,7,5,2,4,1,0,1,1,46,18,3,15,4,6,7,7,6.5,4,2,4,1,0,1,1,-1.17048929405166,-0.228825643147338
3872000,9,55,55,95,3.5,5,4.5,3.5,7,5,5,5,0,0,0,1,0,19,3,12,3.5,6,6.5,6.5,5,5,6,5,0,0,0,1,-1.17048929405166,-1.86150754454275
3896000,10,80,75,129,2,4.5,2.5,4.5,3,3,3,1,0,0,0,1,40,17,3,8,4,4.5,4.5,5.5,5.5,3,3,1,0,0,0,1,-0.286290168315587,-0.441784152025001
3897000,10,85,100,110,4,4,7,2.5,3.5,4,3,3,0,0,0,1,30,21,3,11,2,6,7,5.5,4,4,3,2,0,0,0,1,-0.286290168315587,-0.796715000154439
3901000,12,90,75,135,5.5,1.5,5,4,3.5,4,4,3,0,0,0,1,91,25,4,14,7,4.5,4.5,4,6.5,3,4,2,0,0,0,1,1.48210808315657,1.36836317343513
3905000,11,80,90,145,3.5,7,7,3.5,3.5,6,3,3,0,0,0,1,85,12,4,10,1,5.5,7,6.5,6,5,3,5,0,0,0,1,0.59790895742049,1.15540466455747
3912000,10,55,35,114,3,7,4,4,3.5,4,3,5,0,1,1,1,28,20,0,8,3.5,7,4.5,6,5.5,6,2,3,0,1,1,1,-0.286290168315587,-0.867701169780327
3915000,8,45,25,129,5.5,1.5,3.5,6.5,6.5,4,3,1,1,0,1,1,37,15,3,9,4,4,5,5.5,4,3,3,1,1,0,1,1,-2.05468841978774,-0.548263406463833
3959000,10,70,85,107,2.5,7,5,1.5,4.5,4,2,1,0,0,1,1,40,26,4,7,6,6.5,5.5,7,6.5,5,2,4,0,0,1,1,-0.286290168315587,-0.441784152025001
3967000,12,70,60,107,3,2.5,0.5,4.5,7,3,3,3,0,1,0,1,50,19,2,10,3.5,4,3,6,6.5,3,2,3,0,1,0,1,1.48210808315657,-0.0868533038955631
3973000,11,70,45,103,4.5,6.5,1.5,7,7,6,6,5,0,1,0,1,45,30,2,13,3.5,6,5,7,7,6,6,5,0,1,0,1,0.59790895742049,-0.264318727960282
4003000,10,30,45,107,3.5,3.5,5,3.5,5.5,5,2,2,0,0,1,1,60,25,2,2,6.5,6,4,6.5,6,5,2,3,0,0,1,1,-0.286290168315587,0.268077544233875
4007000,10,80,75,117,6,4,4,4.5,6,3,3,1,0,0,1,1,35,29,3,7,6,6,4.5,6,6.5,3,3,2,0,0,1,1,-0.286290168315587,-0.61924957608972
4047000,10,55,20,95,7,5,2.5,2.5,2,3,2,1,0,0,1,1,15,31,1,5,5.5,5.5,4,5.5,5.5,3,2,1,0,0,1,1,-0.286290168315587,-1.3291112723486
4049000,9,60,60,135,5.5,6.5,3.5,7,6.5,4,4,5,0,0,1,1,40,17,4,6,5.5,6,4.5,6,6.5,4,3,4,0,0,1,1,-1.17048929405166,-0.441784152025001
4085000,10,55,65,95,5,7,7,7,5.5,5,5,3,0,0,0,1,46,25,3,6,5.5,6.5,6.5,6.5,5,5,5,4,0,0,0,1,-0.286290168315587,-0.228825643147338
4091000,10,55,70,110,1.5,4,2.5,4.5,2,3,3,3,0,0,0,1,46,20,1,12,5,4,5,5.5,5.5,3,3,2,0,0,0,1,-0.286290168315587,-0.228825643147338
4096000,11,75,75,161,6,7,5,7,6.5,5,3,5,0,0,0,1,37,22,4,13,5.5,7,5.5,6.5,6,5,3,4,0,1,0,1,0.59790895742049,-0.548263406463833
4097000,11,95,65,117,3,3,2,4,3,6,6,5,0,1,0,1,30,39,2,14,5.5,6.5,3,6,6,5,6,5,0,1,0,1,0.59790895742049,-0.796715000154439
4100000,10,90,75,129,2.5,3.5,3.5,2.5,3,6,5,5,0,1,0,1,56,29,4,10,5,2.5,3.5,5.5,6,6,5,5,0,1,0,1,-0.286290168315587,0.1261052049821
4105000,10,80,95,131,4,7,7,7,7,5,6,2,0,0,1,1,100,27,4,8,4,3.5,3.5,6.5,6.5,6,6,3,0,0,1,1,-0.286290168315587,1.68780093675163
4126000,9,65,55,110,5,5,4.5,1.5,3.5,3,3,1,0,1,1,1,45,21,3,8,3.5,4.5,5,4.5,6.5,3,3,2,0,1,1,1,-1.17048929405166,-0.264318727960282
4141000,7,30,50,129,3.5,4.5,3.5,5,7,6,5,1,0,0,0,1,46,16,2,5,6,6.5,6.5,7,6.5,5,5,1,1,0,0,1,-2.93888754552382,-0.228825643147338
4144000,10,40,40,124,1.5,7,6,7,3.5,5,5,1,0,0,0,1,71,19,2,4,4.5,6,4.5,6.5,5,4,5,2,0,0,0,1,-0.286290168315587,0.658501477176257
4149000,9,55,65,110,1,7,1.5,6.5,7,3,4,2,0,0,1,1,46,29,1,10,1.5,7,7,6,7,3,5,2,0,0,1,1,-1.17048929405166,-0.228825643147338
4153000,9,45,55,107,5.5,3,4.5,4,5,3,3,4,1,0,1,1,30,33,2,10,3,6.5,4.5,6,3,3,3,3,1,0,1,1,-1.17048929405166,-0.796715000154439
4160000,10,55,40,103,1,7,7,7,3.5,4,4,1,0,0,0,1,37,25,3,11,4,7,7,6.5,4.5,4,4,2,0,0,0,1,-0.286290168315587,-0.548263406463833
4162000,6,65,40,124,7,6.5,3.5,7,7,3,2,1,0,0,0,1,45,15,3,5,7,7,6.5,7,7,3,2,1,0,0,0,1,-3.82308667125989,-0.264318727960282
4183000,10,60,10,89,3,7,1.5,1.5,6,5,4,5,0,0,0,0,15,21,1,11,4,7,5,4,6,5,5,5,0,0,0,0,-0.286290168315587,-1.3291112723486
4259000,9,60,15,110,1,7,2,7,6,3,3,2,0,0,1,0,30,20,1,11,2,6.5,4,4.5,6,3,3,5,0,0,1,0,-1.17048929405166,-0.796715000154439
4287000,10,70,40,114,5.5,6,3.5,3.5,6,4,3,3,0,0,0,0,60,16,3,7,7,4.5,7,6,6.5,3,5,2,0,0,0,0,-0.286290168315587,0.268077544233875
4329000,10,50,50,121,6.5,7,6.5,7,3.5,3,3,5,0,0,0,0,81,21,3,8,6,6.5,4.5,7,4,3,3,5,0,0,0,0,-0.286290168315587,1.0134323253057
4350000,10,75,70,117,5,0.5,1.5,3.5,3.5,6,6,5,0,0,0,0,95,26,2,12,5.5,4.5,5.5,6,6.5,3,4,5,0,0,0,0,-0.286290168315587,1.51033551268691
4355000,10,65,65,114,5,6.5,5.5,3.5,6,4,2,4,0,0,0,0,37,22,2,8,3,6.5,6,3,6,4,2,3,0,0,0,0,-0.286290168315587,-0.548263406463833
4377000,10,35,25,121,6.5,5,4.5,1.5,5.5,4,3,5,0,0,0,0,40,26,1,8,5.5,4.5,5.5,2,5.5,4,3,5,0,0,0,0,-0.286290168315587,-0.441784152025001
4391000,12,85,85,124,3.5,3,7,7,5.5,6,6,5,0,0,1,0,95,27,3,10,5.5,5.5,7,6.5,5,6,6,5,0,0,1,0,1.48210808315657,1.51033551268691
4392000,9,50,45,95,3,3.5,4,1,4,6,4,5,0,0,1,0,0,19,0,2,1,5,4.5,3,4.5,6,4,3,0,0,1,0,-1.17048929405166,-1.86150754454275
4393000,10,40,60,110,4,7,3.5,7,6,3,3,4,0,0,1,0,40,25,2,6,4,5.5,6,4.5,6.5,3,3,5,0,0,1,0,-0.286290168315587,-0.441784152025001
4396000,11,80,50,129,6,1,5,1.5,6.5,5,2,5,0,0,0,0,91,22,2,11,6.5,4.5,6.5,6,3,5,4,5,0,0,0,0,0.59790895742049,1.36836317343513
4399000,10,40,55,99,3.5,3,2,1.5,6.5,4,3,5,0,0,0,0,37,26,1,8,4.5,7,6.5,4.5,5.5,3,3,5,0,0,0,0,-0.286290168315587,-0.548263406463833
4403000,12,90,65,110,7,7,7,7,7,2,5,5,0,0,0,0,35,22,4,10,7,5,5,4.5,7,2,5,5,0,0,0,0,1.48210808315657,-0.61924957608972
4407000,8,20,30,114,3.5,3.5,5,2.5,4.5,3,3,5,0,0,1,0,15,15,1,6,3.5,6.5,6,6.5,5.5,3,3,4,0,0,1,0,-2.05468841978774,-1.3291112723486
4411000,11,95,80,145,3.5,7,7,7,7,3,6,5,0,1,1,0,100,29,3,11,5,6.5,5,6,6.5,3,5,5,0,1,1,0,0.59790895742049,1.68780093675163
4430000,9,85,45,121,3,5,2,3,4.5,5,3,4,0,0,1,0,45,28,1,9,4.5,7,7,6.5,6,5,3,3,0,0,1,0,-1.17048929405166,-0.264318727960282
4459000,11,70,10,145,3.5,3.5,0.5,5.5,7,5,3,5,0,1,1,0,60,26,2,11,7,5,1.5,5,7,6,2,5,0,1,1,0,0.59790895742049,0.268077544233875
4492000,11,15,75,117,6,5.5,7,6.5,7,4,3,5,0,0,0,0,30,24,2,6,4.5,5,4,4.5,7,4,3,5,0,0,0,0,0.59790895742049,-0.796715000154439
